group	x	y	clickSelects
219	-45.25	48.75	22
219	-45.25	49.25	22
219	-44.75	49.25	22
219	-44.25	48.75	22
219	-43.25	48.75	22
219	-43.25	47.75	22
219	-42.25	46.75	22
219	-42.25	46.25	22
219	-42.75	45.75	22
219	-42.75	45.25	22
219	-41.75	44.25	22
219	-41.25	44.25	22
219	-40.75	44.75	22
219	-39.75	44.75	22
219	-39.75	46.25	22
219	-40.25	46.25	22
219	-40.75	45.75	22
219	-41.25	45.75	22
219	-41.25	46.25	22
219	-40.75	46.75	22
219	-40.75	48.75	22
219	-40.25	49.25	22
219	-38.75	49.25	22
219	-38.75	48.75	22
219	-39.75	47.75	22
219	-39.75	47.25	22
219	-39.25	47.25	22
219	-38.75	47.75	22
219	-38.25	47.75	22
219	-37.75	47.25	22
219	-36.75	47.25	22
219	-36.25	46.75	22
219	-35.75	46.75	22
219	-34.75	47.75	22
219	-34.25	47.75	22
219	-33.75	47.25	22
219	-32.75	47.25	22
219	-32.75	46.25	22
219	-32.25	45.75	22
219	-31.25	45.75	22
219	-30.75	45.25	22
219	-30.75	44.25	22
219	-30.25	43.75	22
219	-30.25	42.75	22
219	-29.25	42.75	22
219	-29.25	40.25	22
219	-30.75	38.75	22
219	-31.25	38.75	22
219	-33.25	40.75	22
219	-33.25	41.25	22
219	-32.75	41.75	22
219	-32.75	42.25	22
219	-33.75	42.25	22
219	-34.25	42.75	22
219	-34.75	42.75	22
219	-35.25	42.25	22
219	-35.75	42.25	22
219	-35.75	43.25	22
219	-36.25	43.25	22
219	-36.75	42.75	22
219	-36.75	42.25	22
219	-36.25	41.75	22
219	-36.25	41.25	22
219	-36.75	40.75	22
219	-37.25	40.75	22
219	-37.25	41.75	22
219	-37.75	42.25	22
219	-37.75	43.25	22
219	-38.25	43.25	22
219	-38.75	42.75	22
219	-38.75	42.25	22
219	-38.25	41.75	22
219	-38.25	41.25	22
219	-38.75	41.25	22
219	-39.75	42.25	22
219	-40.75	42.25	22
219	-41.25	42.75	22
219	-41.75	42.75	22
219	-41.75	42.25	22
219	-41.25	41.75	22
219	-41.25	40.25	22
219	-41.75	39.75	22
219	-42.75	39.75	22
219	-42.75	38.75	22
219	-45.25	38.75	22
219	-45.25	42.25	22
219	-43.75	42.25	22
219	-43.75	41.25	22
219	-43.25	40.75	22
219	-42.75	40.75	22
219	-42.25	41.25	22
219	-42.25	41.75	22
219	-44.75	44.25	22
219	-44.75	45.25	22
219	-45.25	45.75	22
219	-45.25	46.25	22
219	-44.75	46.75	22
219	-44.75	47.25	22
219	-45.25	47.75	22
219	-45.25	48.75	22
222	-45.25	34.75	22
222	-45.25	35.25	22
222	-44.75	35.25	22
222	-44.75	34.75	22
222	-45.25	34.75	22
223	-45.25	32.75	22
223	-45.25	33.25	22
223	-44.75	33.25	22
223	-44.75	32.75	22
223	-45.25	32.75	22
224	-43.75	33.25	22
224	-43.75	33.75	22
224	-43.25	33.75	22
224	-42.75	33.25	22
224	-42.25	33.25	22
224	-41.75	33.75	22
224	-40.75	33.75	22
224	-40.75	34.25	22
224	-41.25	34.75	22
224	-41.25	35.25	22
224	-40.75	35.25	22
224	-40.25	34.75	22
224	-39.75	34.75	22
224	-39.75	35.75	22
224	-38.75	35.75	22
224	-36.25	38.25	22
224	-35.25	38.25	22
224	-35.25	39.25	22
224	-34.75	39.25	22
224	-34.25	38.75	22
224	-34.25	38.25	22
224	-34.75	37.75	22
224	-34.75	37.25	22
224	-34.25	36.75	22
224	-33.75	36.75	22
224	-33.75	37.75	22
224	-33.25	38.25	22
224	-32.75	38.25	22
224	-32.75	37.25	22
224	-32.25	37.25	22
224	-31.75	37.75	22
224	-31.25	37.75	22
224	-31.25	36.75	22
224	-30.75	36.75	22
224	-30.25	37.25	22
224	-30.25	38.25	22
224	-29.75	38.75	22
224	-29.25	38.75	22
224	-29.25	37.75	22
224	-27.75	37.75	22
224	-27.75	38.75	22
224	-27.25	39.25	22
224	-26.75	39.25	22
224	-26.25	38.75	22
224	-25.75	38.75	22
224	-25.75	39.25	22
224	-26.25	39.75	22
224	-26.25	40.25	22
224	-25.75	40.25	22
224	-25.25	39.75	22
224	-24.75	39.75	22
224	-24.75	40.25	22
224	-25.25	40.75	22
224	-25.25	41.25	22
224	-23.25	43.25	22
224	-23.25	44.25	22
224	-22.75	44.25	22
224	-22.25	43.75	22
224	-21.75	43.75	22
224	-21.75	44.75	22
224	-20.25	46.25	22
224	-20.25	47.25	22
224	-19.25	47.25	22
224	-19.25	48.25	22
224	-18.75	48.25	22
224	-16.75	46.25	22
224	-16.75	45.75	22
224	-17.25	45.25	22
224	-19.25	45.25	22
224	-19.75	44.75	22
224	-19.75	44.25	22
224	-18.75	44.25	22
224	-18.25	43.75	22
224	-18.25	43.25	22
224	-18.75	42.75	22
224	-19.25	42.75	22
224	-19.75	43.25	22
224	-20.25	43.25	22
224	-20.25	42.75	22
224	-19.75	42.25	22
224	-19.75	41.75	22
224	-21.25	40.25	22
224	-21.25	39.75	22
224	-20.25	39.75	22
224	-19.75	39.25	22
224	-19.75	38.75	22
224	-20.75	38.75	22
224	-23.25	36.25	22
224	-23.75	36.25	22
224	-24.25	36.75	22
224	-24.75	36.75	22
224	-25.25	36.25	22
224	-26.25	36.25	22
224	-27.25	35.25	22
224	-27.75	35.25	22
224	-28.75	36.25	22
224	-29.25	36.25	22
224	-29.25	34.75	22
224	-27.75	33.25	22
224	-25.75	33.25	22
224	-25.75	32.25	22
224	-25.25	31.75	22
224	-25.25	30.25	22
224	-26.25	29.25	22
224	-26.75	29.25	22
224	-26.75	31.25	22
224	-27.25	31.75	22
224	-27.75	31.75	22
224	-27.75	30.75	22
224	-28.25	30.25	22
224	-28.25	29.75	22
224	-27.25	28.75	22
224	-27.25	27.75	22
224	-26.75	27.75	22
224	-25.75	28.75	22
224	-24.75	28.75	22
224	-24.75	29.75	22
224	-22.25	29.75	22
224	-22.25	29.25	22
224	-22.75	28.75	22
224	-23.75	28.75	22
224	-23.75	28.25	22
224	-23.25	27.75	22
224	-23.25	26.75	22
224	-22.25	26.75	22
224	-21.25	25.75	22
224	-20.75	25.75	22
224	-20.75	26.75	22
224	-20.25	26.75	22
224	-19.75	26.25	22
224	-19.25	26.25	22
224	-18.75	26.75	22
224	-18.25	26.75	22
224	-17.75	26.25	22
224	-17.75	25.75	22
224	-18.25	25.25	22
224	-19.25	25.25	22
224	-19.25	24.25	22
224	-21.25	22.25	22
224	-21.25	21.75	22
224	-20.25	20.75	22
224	-19.75	20.75	22
224	-17.75	22.75	22
224	-17.25	22.75	22
224	-16.75	22.25	22
224	-15.75	22.25	22
224	-15.75	21.75	22
224	-16.25	21.25	22
224	-16.25	20.25	22
224	-17.25	20.25	22
224	-19.75	17.75	22
224	-19.75	16.75	22
224	-20.25	16.25	22
224	-21.25	16.25	22
224	-21.75	15.75	22
224	-21.75	14.75	22
224	-22.75	14.75	22
224	-22.75	14.25	22
224	-22.25	13.75	22
224	-21.75	13.75	22
224	-21.25	14.25	22
224	-20.75	14.25	22
224	-19.75	13.25	22
224	-19.75	12.75	22
224	-21.75	12.75	22
224	-21.75	11.75	22
224	-23.25	11.75	22
224	-26.25	14.75	22
224	-26.25	15.25	22
224	-24.75	16.75	22
224	-24.75	17.25	22
224	-25.25	17.25	22
224	-26.25	16.25	22
224	-26.75	16.25	22
224	-26.75	17.25	22
224	-28.75	17.25	22
224	-29.25	17.75	22
224	-30.25	17.75	22
224	-30.75	18.25	22
224	-30.75	18.75	22
224	-29.75	18.75	22
224	-29.25	19.25	22
224	-28.25	19.25	22
224	-28.25	20.25	22
224	-26.25	20.25	22
224	-26.25	20.75	22
224	-26.75	21.25	22
224	-27.75	21.25	22
224	-28.25	21.75	22
224	-28.25	22.25	22
224	-27.25	22.25	22
224	-26.75	22.75	22
224	-26.75	23.75	22
224	-25.25	23.75	22
224	-24.75	23.25	22
224	-24.25	23.25	22
224	-23.75	23.75	22
224	-23.75	26.25	22
224	-25.75	26.25	22
224	-26.25	26.75	22
224	-26.75	26.75	22
224	-27.25	26.25	22
224	-27.25	25.25	22
224	-27.75	24.75	22
224	-27.75	23.75	22
224	-28.25	23.25	22
224	-28.75	23.25	22
224	-29.75	24.25	22
224	-32.75	24.25	22
224	-32.75	24.75	22
224	-31.75	25.75	22
224	-31.75	26.25	22
224	-32.75	26.25	22
224	-32.75	26.75	22
224	-32.25	27.25	22
224	-32.25	27.75	22
224	-33.25	27.75	22
224	-33.25	28.75	22
224	-33.75	28.75	22
224	-34.25	28.25	22
224	-34.25	27.75	22
224	-33.75	27.25	22
224	-33.75	26.75	22
224	-34.25	26.25	22
224	-34.75	26.25	22
224	-34.75	27.25	22
224	-35.75	28.25	22
224	-36.25	28.25	22
224	-36.75	27.75	22
224	-36.75	26.75	22
224	-37.25	26.25	22
224	-38.75	26.25	22
224	-39.75	27.25	22
224	-39.75	28.75	22
224	-39.25	29.25	22
224	-39.25	29.75	22
224	-40.75	29.75	22
224	-41.25	29.25	22
224	-41.75	29.25	22
224	-42.75	30.25	22
224	-43.25	30.25	22
224	-43.25	29.25	22
224	-44.25	29.25	22
224	-44.25	28.75	22
224	-43.75	28.25	22
224	-43.75	27.75	22
224	-45.25	27.75	22
224	-45.25	31.25	22
224	-43.75	32.75	22
224	-43.75	33.25	22
225	-45.25	24.75	22
225	-45.25	25.25	22
225	-44.75	25.25	22
225	-44.75	24.75	22
225	-45.25	24.75	22
226	-35.75	33.25	22
226	-35.75	33.75	22
226	-35.25	33.75	22
226	-34.25	32.75	22
226	-34.25	32.25	22
226	-35.25	31.25	22
226	-35.75	31.25	22
226	-35.75	31.75	22
226	-35.25	32.25	22
226	-35.25	32.75	22
226	-35.75	33.25	22
227	-45.25	21.75	22
227	-45.25	22.25	22
227	-44.25	23.25	22
227	-43.25	23.25	22
227	-40.75	25.75	22
227	-40.25	25.75	22
227	-40.25	25.25	22
227	-41.25	24.25	22
227	-41.25	23.75	22
227	-40.75	23.25	22
227	-40.25	23.25	22
227	-40.25	24.25	22
227	-39.25	24.25	22
227	-38.75	24.75	22
227	-38.25	24.75	22
227	-38.25	23.75	22
227	-37.75	23.25	22
227	-37.75	21.75	22
227	-38.25	21.75	22
227	-38.75	22.25	22
227	-40.25	22.25	22
227	-40.75	21.75	22
227	-41.75	21.75	22
227	-41.75	20.75	22
227	-42.25	20.25	22
227	-42.25	19.75	22
227	-41.75	19.25	22
227	-41.25	19.25	22
227	-41.25	20.25	22
227	-40.75	20.25	22
227	-39.75	19.25	22
227	-38.75	19.25	22
227	-38.75	17.75	22
227	-39.25	17.75	22
227	-40.25	18.75	22
227	-40.75	18.75	22
227	-40.75	18.25	22
227	-40.25	17.75	22
227	-40.25	17.25	22
227	-40.75	17.25	22
227	-41.25	17.75	22
227	-41.75	17.75	22
227	-42.25	17.25	22
227	-43.25	17.25	22
227	-43.25	15.75	22
227	-42.75	15.75	22
227	-42.25	16.25	22
227	-41.75	16.25	22
227	-41.75	14.75	22
227	-42.75	13.75	22
227	-42.75	12.75	22
227	-43.75	12.75	22
227	-43.75	12.25	22
227	-43.25	11.75	22
227	-41.25	11.75	22
227	-41.25	10.25	22
227	-42.25	10.25	22
227	-42.25	8.75	22
227	-41.75	8.75	22
227	-41.25	9.25	22
227	-40.75	9.25	22
227	-39.75	8.25	22
227	-39.75	7.75	22
227	-40.25	7.75	22
227	-40.75	8.25	22
227	-41.25	8.25	22
227	-41.25	7.75	22
227	-39.75	6.25	22
227	-39.75	5.75	22
227	-40.75	5.75	22
227	-40.75	4.75	22
227	-41.25	4.75	22
227	-41.75	5.25	22
227	-41.75	6.25	22
227	-42.75	6.25	22
227	-42.75	8.25	22
227	-43.75	8.25	22
227	-44.25	8.75	22
227	-44.25	9.25	22
227	-43.75	9.75	22
227	-43.75	10.25	22
227	-44.75	10.25	22
227	-45.25	10.75	22
227	-45.25	21.75	22
228	-33.75	33.25	22
228	-33.75	33.75	22
228	-33.25	34.25	22
228	-32.75	34.25	22
228	-32.75	33.25	22
228	-32.25	33.25	22
228	-31.75	33.75	22
228	-31.25	33.75	22
228	-30.75	33.25	22
228	-30.75	30.25	22
228	-29.75	30.25	22
228	-29.75	29.25	22
228	-29.25	28.75	22
228	-28.25	28.75	22
228	-28.25	28.25	22
228	-29.25	27.25	22
228	-29.75	27.25	22
228	-29.75	28.25	22
228	-30.25	28.75	22
228	-31.25	28.75	22
228	-32.25	29.75	22
228	-32.25	31.25	22
228	-31.75	31.75	22
228	-31.75	32.25	22
228	-32.75	32.25	22
228	-33.75	33.25	22
229	-25.75	21.25	22
229	-25.75	21.75	22
229	-25.25	22.25	22
229	-24.75	22.25	22
229	-24.75	21.75	22
229	-25.25	21.25	22
229	-25.75	21.25	22
220	-22.75	24.25	22
220	-22.75	24.75	22
220	-22.25	24.75	22
220	-21.75	24.25	22
220	-21.75	23.75	22
220	-22.25	23.25	22
220	-22.25	22.75	22
220	-21.75	22.25	22
220	-21.75	21.75	22
220	-22.25	21.75	22
220	-23.25	22.75	22
220	-23.25	23.25	22
220	-22.75	23.75	22
220	-22.75	24.25	22
221	-24.75	19.25	22
221	-24.75	19.75	22
221	-24.25	20.25	22
221	-23.75	20.25	22
221	-23.25	19.75	22
221	-23.25	19.25	22
221	-24.75	19.25	22
126	-44.25	48.75	165
126	-44.25	49.25	165
126	-43.75	49.25	165
126	-43.75	48.75	165
126	-44.25	48.75	165
127	-43.25	49.25	165
127	-43.25	47.75	165
127	-42.75	47.25	165
127	-42.25	47.25	165
127	-42.25	48.25	165
127	-41.75	48.75	165
127	-41.75	49.25	165
127	-43.25	49.25	165
960	-45.25	46.75	9
960	-45.25	47.25	9
960	-44.75	47.25	9
960	-44.75	46.75	9
960	-45.25	46.75	9
961	-45.25	44.75	9
961	-45.25	45.25	9
961	-44.75	45.25	9
961	-44.75	44.25	9
961	-42.25	41.75	9
961	-42.25	41.25	9
961	-42.75	40.75	9
961	-43.25	40.75	9
961	-43.75	41.25	9
961	-43.75	42.25	9
961	-44.75	42.25	9
961	-45.25	42.75	9
961	-45.25	44.75	9
116	-42.25	47.75	16
116	-42.25	48.25	16
116	-41.25	49.25	16
116	-40.75	49.25	16
116	-40.75	46.75	16
116	-41.25	46.25	16
116	-41.25	45.75	16
116	-40.75	45.75	16
116	-40.25	46.25	16
116	-39.75	46.25	16
116	-39.75	44.75	16
116	-40.75	44.75	16
116	-41.25	44.25	16
116	-41.75	44.25	16
116	-42.75	45.25	16
116	-42.75	45.75	16
116	-42.25	46.25	16
116	-42.25	47.75	16
117	-39.75	47.25	16
117	-39.75	47.75	16
117	-38.25	49.25	16
117	-36.75	49.25	16
117	-36.25	48.75	16
117	-36.25	48.25	16
117	-37.25	48.25	16
117	-37.25	47.25	16
117	-37.75	47.25	16
117	-38.25	47.75	16
117	-38.75	47.75	16
117	-39.25	47.25	16
117	-39.75	47.25	16
150	-37.25	47.75	18
150	-37.25	48.25	18
150	-36.25	48.25	18
150	-36.25	49.25	18
150	-25.75	49.25	18
150	-25.75	48.75	18
150	-26.25	48.25	18
150	-26.25	47.75	18
150	-25.75	47.25	18
150	-25.25	47.25	18
150	-24.75	47.75	18
150	-23.75	47.75	18
150	-23.75	48.75	18
150	-22.75	48.75	18
150	-22.25	49.25	18
150	-21.75	49.25	18
150	-20.75	48.25	18
150	-20.75	47.75	18
150	-21.75	47.75	18
150	-22.25	47.25	18
150	-22.25	46.25	18
150	-23.25	45.25	18
150	-24.25	45.25	18
150	-24.25	44.75	18
150	-23.75	44.25	18
150	-23.75	43.75	18
150	-24.75	42.75	18
150	-25.25	42.75	18
150	-25.75	43.25	18
150	-26.25	43.25	18
150	-26.75	42.75	18
150	-27.25	42.75	18
150	-27.25	43.75	18
150	-27.75	44.25	18
150	-28.25	44.25	18
150	-28.75	43.75	18
150	-30.25	43.75	18
150	-30.75	44.25	18
150	-30.75	45.25	18
150	-31.25	45.75	18
150	-32.25	45.75	18
150	-32.75	46.25	18
150	-32.75	47.25	18
150	-33.75	47.25	18
150	-34.25	47.75	18
150	-34.75	47.75	18
150	-35.75	46.75	18
150	-36.25	46.75	18
150	-37.25	47.75	18
700	-41.75	42.25	56
700	-41.75	42.75	56
700	-41.25	42.75	56
700	-40.75	42.25	56
700	-39.75	42.25	56
700	-38.75	41.25	56
700	-38.25	41.25	56
700	-38.25	41.75	56
700	-38.75	42.25	56
700	-38.75	42.75	56
700	-38.25	43.25	56
700	-37.75	43.25	56
700	-37.75	42.25	56
700	-37.25	41.75	56
700	-37.25	40.75	56
700	-36.75	40.75	56
700	-36.25	41.25	56
700	-36.25	41.75	56
700	-36.75	42.25	56
700	-36.75	42.75	56
700	-36.25	43.25	56
700	-35.75	43.25	56
700	-35.75	42.25	56
700	-35.25	42.25	56
700	-34.75	42.75	56
700	-34.25	42.75	56
700	-33.75	42.25	56
700	-32.75	42.25	56
700	-32.75	41.75	56
700	-33.25	41.25	56
700	-33.25	40.75	56
700	-31.25	38.75	56
700	-30.75	38.75	56
700	-29.25	40.25	56
700	-29.25	42.75	56
700	-30.25	42.75	56
700	-30.25	43.25	56
700	-29.75	43.75	56
700	-28.75	43.75	56
700	-28.25	44.25	56
700	-27.75	44.25	56
700	-27.25	43.75	56
700	-27.25	42.75	56
700	-26.75	42.75	56
700	-26.25	43.25	56
700	-25.75	43.25	56
700	-25.25	42.75	56
700	-24.75	42.75	56
700	-23.75	43.75	56
700	-23.25	43.75	56
700	-23.25	43.25	56
700	-25.25	41.25	56
700	-25.25	40.75	56
700	-24.75	40.25	56
700	-24.75	39.75	56
700	-25.25	39.75	56
700	-25.75	40.25	56
700	-26.25	40.25	56
700	-26.25	39.75	56
700	-25.75	39.25	56
700	-25.75	38.75	56
700	-26.25	38.75	56
700	-26.75	39.25	56
700	-27.25	39.25	56
700	-27.75	38.75	56
700	-27.75	37.75	56
700	-29.25	37.75	56
700	-29.25	38.75	56
700	-29.75	38.75	56
700	-30.25	38.25	56
700	-30.25	37.25	56
700	-30.75	36.75	56
700	-31.25	36.75	56
700	-31.25	37.75	56
700	-31.75	37.75	56
700	-32.25	37.25	56
700	-32.75	37.25	56
700	-32.75	38.25	56
700	-33.25	38.25	56
700	-33.75	37.75	56
700	-33.75	36.75	56
700	-34.25	36.75	56
700	-34.75	37.25	56
700	-34.75	37.75	56
700	-34.25	38.25	56
700	-34.25	38.75	56
700	-35.25	39.75	56
700	-36.75	39.75	56
700	-37.25	39.25	56
700	-37.25	37.25	56
700	-38.75	35.75	56
700	-39.75	35.75	56
700	-39.75	34.75	56
700	-40.25	34.75	56
700	-40.75	35.25	56
700	-41.25	35.25	56
700	-41.25	34.75	56
700	-40.75	34.25	56
700	-40.75	33.75	56
700	-41.75	33.75	56
700	-42.25	33.25	56
700	-42.75	33.25	56
700	-43.25	33.75	56
700	-43.75	33.75	56
700	-43.75	32.75	56
700	-44.75	31.75	56
700	-45.25	31.75	56
700	-45.25	32.25	56
700	-44.75	32.75	56
700	-44.75	33.25	56
700	-45.25	33.75	56
700	-45.25	34.25	56
700	-44.75	34.75	56
700	-44.75	35.25	56
700	-45.25	35.75	56
700	-45.25	38.25	56
700	-44.75	38.75	56
700	-42.75	38.75	56
700	-42.75	39.75	56
700	-41.75	39.75	56
700	-41.25	40.25	56
700	-41.25	41.75	56
700	-41.75	42.25	56
918	-37.25	38.75	732
918	-37.25	39.25	732
918	-36.75	39.75	732
918	-35.25	39.75	732
918	-35.25	38.25	732
918	-36.25	38.25	732
918	-36.75	37.75	732
918	-37.25	37.75	732
918	-37.25	38.75	732
312	-26.25	47.75	273
312	-26.25	48.25	273
312	-25.25	49.25	273
312	-23.75	49.25	273
312	-23.75	47.75	273
312	-24.75	47.75	273
312	-25.25	47.25	273
312	-25.75	47.25	273
312	-26.25	47.75	273
313	-23.25	49.25	273
313	-23.25	48.75	273
313	-22.75	48.75	273
313	-22.75	49.25	273
313	-23.25	49.25	273
314	-21.25	48.75	273
314	-21.25	49.25	273
