group	x	y	clickSelects
441	-45.25	23.75	37
441	-45.25	24.25	37
441	-44.75	24.25	37
441	-44.25	23.75	37
441	-44.25	23.25	37
441	-44.75	22.75	37
441	-45.25	22.75	37
441	-45.25	23.75	37
442	-45.25	20.75	37
442	-45.25	21.25	37
442	-44.75	21.75	37
442	-44.25	21.75	37
442	-43.25	20.75	37
442	-42.75	20.75	37
442	-42.75	21.75	37
442	-42.25	21.75	37
442	-41.25	20.75	37
442	-41.25	20.25	37
442	-42.25	20.25	37
442	-42.75	19.75	37
442	-42.75	18.25	37
442	-41.25	18.25	37
442	-40.75	18.75	37
442	-40.25	18.75	37
442	-40.25	16.75	37
442	-39.25	16.75	37
442	-39.25	13.25	37
442	-40.25	13.25	37
442	-40.25	12.25	37
442	-41.75	10.75	37
442	-41.75	9.75	37
442	-42.25	9.75	37
442	-42.75	10.25	37
442	-43.25	10.25	37
442	-43.25	9.75	37
442	-42.25	8.75	37
442	-42.25	8.25	37
442	-43.75	8.25	37
442	-43.75	9.25	37
442	-44.75	9.25	37
442	-44.75	9.75	37
442	-44.25	10.25	37
442	-44.25	11.25	37
442	-43.25	11.25	37
442	-43.25	11.75	37
442	-43.75	12.25	37
442	-44.25	12.25	37
442	-44.75	11.75	37
442	-45.25	11.75	37
442	-45.25	14.25	37
442	-44.75	14.75	37
442	-44.75	15.25	37
442	-45.25	15.75	37
442	-45.25	17.25	37
442	-43.75	18.75	37
442	-43.75	19.25	37
442	-44.25	19.25	37
442	-44.75	18.75	37
442	-45.25	18.75	37
442	-45.25	20.75	37
826	-45.25	21.75	653
826	-45.25	22.25	653
826	-44.25	23.25	653
826	-43.75	23.25	653
826	-42.75	22.25	653
826	-42.75	20.75	653
826	-43.25	20.75	653
826	-44.25	21.75	653
826	-45.25	21.75	653
4	-45.25	17.75	10
4	-45.25	18.25	10
4	-44.25	19.25	10
4	-43.75	19.25	10
4	-43.75	18.75	10
4	-44.75	17.75	10
4	-45.25	17.75	10
5	-45.25	14.75	10
5	-45.25	15.25	10
5	-44.75	15.25	10
5	-44.75	14.75	10
5	-45.25	14.75	10
6	-45.25	10.75	10
6	-45.25	11.25	10
6	-44.25	12.25	10
6	-43.75	12.25	10
6	-43.25	11.75	10
6	-43.25	11.25	10
6	-44.25	11.25	10
6	-44.25	10.25	10
6	-44.75	9.75	10
6	-44.75	8.75	10
6	-45.25	8.75	10
6	-45.25	10.75	10
150	-42.75	19.25	18
150	-42.75	19.75	18
150	-42.25	20.25	18
150	-40.75	20.25	18
150	-21.75	1.25	18
150	-21.75	0.75	18
150	-22.75	-0.25	18
150	-23.75	-0.25	18
150	-24.25	-0.75	18
150	-36.75	-0.75	18
150	-36.75	-0.25	18
150	-36.25	0.25	18
150	-35.25	0.25	18
150	-35.25	1.25	18
150	-34.25	1.25	18
150	-34.25	1.75	18
150	-35.25	2.75	18
150	-36.25	2.75	18
150	-36.75	3.25	18
150	-37.25	3.25	18
150	-37.75	2.75	18
150	-38.25	2.75	18
150	-38.75	3.25	18
150	-38.75	3.75	18
150	-37.75	3.75	18
150	-37.25	4.25	18
150	-36.25	4.25	18
150	-34.75	5.75	18
150	-34.75	6.25	18
150	-35.25	6.25	18
150	-36.25	5.25	18
150	-37.75	5.25	18
150	-37.75	5.75	18
150	-37.25	6.25	18
150	-37.25	7.75	18
150	-37.75	8.25	18
150	-37.75	8.75	18
150	-36.75	8.75	18
