group	fill	clickSelects
1	#FFFFFF	47
2	#FFFFFF	47
3	#FFFFFF	72
4	#FFFFFF	57
5	#FFFFFF	57
14	#FFFFFF	72
25	#FFFFFF	76
36	#FFFFFF	76
46	#FFFFFF	57
47	#FFFFFF	76
48	#FFFFFF	57
49	#FFFFFF	57
50	#FFFFFF	57
52	#FFFFFF	47
53	#FFFFFF	47
54	#FFFFFF	57
55	#FFFFFF	57
64	#FFFFFF	72
75	#FFFFFF	47
86	#FFFFFF	76
97	#FFFFFF	57
98	#FFFFFF	57
99	#FFFFFF	57
100	#FFFFFF	57
101	#FFFFFF	57
102	#FFFFFF	47
103	#FFFFFF	47
104	#FFFFFF	47
105	#FFFFFF	57
115	#FFFFFF	47
126	#FFFFFF	47
137	#FFFFFF	76
147	#FFFFFF	57
148	#FFFFFF	57
149	#FFFFFF	57
150	#FFFFFF	57
151	#FFFFFF	57
153	#FFFFFF	47
154	#FFFFFF	57
165	#FFFFFF	57
203	#FFFFFF	47
204	#FFFFFF	47
205	#FFFFFF	57
254	#FFFFFF	47
255	#FFFFFF	47
304	#FFFFFF	47
305	#FFFFFF	47
355	#FFFFFF	47
405	#FFFFFF	47
1163	#FFFFFF	47
1164	#FFFFFF	47
1165	#FFFFFF	57
1175	#FFFFFF	47
1186	#FFFFFF	47
1197	#FFFFFF	76
1208	#FFFFFF	76
1209	#FFFFFF	57
1210	#FFFFFF	57
1211	#FFFFFF	57
1212	#FFFFFF	57
1213	#FFFFFF	5
1214	#FFFFFF	47
1215	#FFFFFF	47
1226	#FFFFFF	76
1237	#FFFFFF	76
1248	#FFFFFF	76
1258	#FFFFFF	76
1259	#FFFFFF	246
1260	#FFFFFF	246
1261	#FFFFFF	57
1262	#FFFFFF	57
2274	#FFFFFF	5
2275	#FFFFFF	47
2286	#FFFFFF	76
2297	#FFFFFF	76
2308	#FFFFFF	434
2319	#FFFFFF	57
2320	#FFFFFF	57
2321	#FFFFFF	246
2322	#FFFFFF	57
2323	#FFFFFF	57
2324	#FFFFFF	47
2325	#FFFFFF	5
2326	#FFFFFF	47
2337	#FFFFFF	47
