group	x	y	clickSelects
34	-45.25	16.75	115
34	-45.25	17.25	115
34	-44.25	18.25	115
34	-43.75	18.25	115
34	-43.25	17.75	115
34	-43.25	16.75	115
34	-42.75	16.25	115
34	-42.75	15.75	115
34	-43.25	15.75	115
34	-43.75	16.25	115
34	-44.25	16.25	115
34	-44.75	15.75	115
34	-44.75	14.75	115
34	-45.25	14.75	115
34	-45.25	16.75	115
35	-45.25	7.75	115
35	-45.25	8.25	115
35	-44.75	8.75	115
35	-44.25	8.75	115
35	-44.25	8.25	115
35	-44.75	7.75	115
35	-45.25	7.75	115
153	-43.75	18.25	180
153	-43.75	18.75	180
153	-42.75	18.75	180
153	-42.25	19.25	180
153	-41.25	19.25	180
153	-40.75	19.75	180
153	-40.75	20.25	180
153	-41.25	20.75	180
153	-41.25	21.25	180
153	-39.75	21.25	180
153	-39.75	20.25	180
153	-39.25	20.25	180
153	-38.75	20.75	180
153	-38.75	21.75	180
153	-38.25	22.25	180
153	-37.25	22.25	180
153	-36.75	22.75	180
153	-35.75	22.75	180
153	-35.25	23.25	180
153	-34.75	23.25	180
153	-34.75	22.75	180
153	-35.75	21.75	180
153	-35.75	21.25	180
153	-35.25	20.75	180
153	-34.75	20.75	180
153	-34.25	21.25	180
153	-34.25	22.25	180
153	-33.75	22.25	180
153	-33.25	21.75	180
153	-33.25	21.25	180
153	-34.25	20.25	180
153	-34.25	19.75	180
153	-33.75	19.25	180
153	-33.75	18.75	180
153	-34.75	18.75	180
153	-34.75	18.25	180
153	-34.25	17.75	180
153	-34.25	17.25	180
153	-34.75	16.75	180
153	-35.75	16.75	180
153	-35.75	16.25	180
153	-35.25	15.75	180
153	-35.25	14.25	180
153	-35.75	14.25	180
153	-36.25	14.75	180
153	-36.25	15.75	180
153	-37.25	15.75	180
153	-37.25	16.25	180
153	-35.75	17.75	180
153	-35.75	18.25	180
153	-36.25	18.75	180
153	-36.75	18.75	180
153	-37.25	18.25	180
153	-38.25	18.25	180
153	-38.25	17.75	180
153	-37.75	17.25	180
153	-37.75	15.75	180
153	-39.75	13.75	180
153	-40.25	13.75	180
153	-41.25	14.75	180
153	-41.75	14.75	180
153	-42.25	14.25	180
153	-43.25	14.25	180
153	-43.25	13.75	180
153	-42.75	13.25	180
153	-42.25	13.25	180
153	-41.75	13.75	180
153	-41.25	13.75	180
153	-40.25	12.75	180
153	-39.25	12.75	180
153	-39.25	12.25	180
153	-39.75	11.75	180
153	-40.25	11.75	180
153	-40.75	12.25	180
153	-41.25	12.25	180
153	-41.25	11.75	180
153	-40.25	10.75	180
153	-39.25	10.75	180
153	-38.75	10.25	180
153	-38.75	9.75	180
153	-39.75	9.75	180
153	-39.75	8.75	180
153	-40.25	8.25	180
153	-40.25	7.75	180
153	-39.25	7.75	180
153	-39.25	6.25	180
153	-40.25	5.25	180
153	-40.25	4.25	180
153	-40.75	4.25	180
153	-41.25	4.75	180
153	-41.25	5.25	180
153	-40.75	5.75	180
153	-40.75	6.25	180
153	-41.25	6.75	180
153	-42.25	6.75	180
153	-42.75	7.25	180
153	-42.75	8.75	180
153	-42.25	9.25	180
153	-42.25	10.75	180
153	-42.75	11.25	180
153	-43.75	11.25	180
153	-44.25	11.75	180
153	-45.25	11.75	180
153	-45.25	14.25	180
153	-44.75	14.75	180
153	-44.75	15.75	180
153	-44.25	16.25	180
153	-43.75	16.25	180
153	-43.25	15.75	180
153	-42.75	15.75	180
153	-42.75	16.25	180
