fill	x	y	xmin	xmax	ymin	ymax
#C8C1E1	6030	24	6005	6055	-1	49
#F2F0F8	6080	24	6055	6105	-1	49
#F2F0F8	6080	74	6055	6105	49	99
#C8918B	6130	74	6105	6155	49	99
#832424	6130	124	6105	6155	99	149
#C0827B	6180	124	6155	6205	99	149
#F1EFF7	6130	24	6105	6155	-1	49
#F5F4FA	6180	74	6155	6205	49	99
#C48983	6230	124	6205	6255	99	149
#DCD8EC	6180	24	6155	6205	-1	49
#D7D2EA	6230	74	6205	6255	49	99
#BAB2DA	6230	24	6205	6255	-1	49
#EDEAF5	6280	74	6255	6305	49	99
#BFB7DC	6280	24	6255	6305	-1	49
#A59BCE	6330	24	6305	6355	-1	49
