group	label	showSelected1
1	Cluster 7: 55/55 pixels shown, logFC -0.8 to 1.6, log10(p) 0.0 to 1.4	7
1	Cluster 9: 12/109 pixels shown, logFC -0.9 to 1.5, log10(p) 0.0 to 3.4	9
1	Cluster 11: 28/28 pixels shown, logFC -1.4 to 1.0, log10(p) 0.0 to 0.9	11
1	Cluster 14: 905/905 pixels shown, logFC -0.9 to 1.6, log10(p) 0.0 to 2.9	14
1	Cluster 16: 26/154 pixels shown, logFC -1.1 to 1.3, log10(p) 0.0 to 1.8	16
1	Cluster 18: 116/456 pixels shown, logFC -1.1 to 0.9, log10(p) 0.0 to 2.6	18
1	Cluster 22: 926/1836 pixels shown, logFC -1.3 to 1.1, log10(p) 0.0 to 4.8	22
1	Cluster 24: 85/85 pixels shown, logFC -1.2 to 0.7, log10(p) 0.0 to 3.0	24
1	Cluster 28: 290/290 pixels shown, logFC -0.9 to 1.2, log10(p) 0.0 to 3.8	28
1	Cluster 39: 68/72 pixels shown, logFC -0.2 to 1.3, log10(p) 0.0 to 5.0	39
1	Cluster 46: 404/404 pixels shown, logFC -1.0 to 1.3, log10(p) 0.0 to 5.0	46
1	Cluster 50: 182/182 pixels shown, logFC -0.3 to 1.3, log10(p) 0.0 to 3.8	50
1	Cluster 51: 7/158 pixels shown, logFC -0.2 to 1.5, log10(p) 0.0 to 4.0	51
1	Cluster 56: 188/196 pixels shown, logFC -0.7 to 1.3, log10(p) 0.0 to 2.1	56
1	Cluster 63: 1/263 pixels shown, logFC -0.5 to 0.8, log10(p) 0.0 to 4.5	63
1	Cluster 92: 69/135 pixels shown, logFC -0.4 to 0.8, log10(p) 0.0 to 4.6	92
1	Cluster 95: 3/3 pixels shown, logFC 0.9 to 1.2, log10(p) 6.8 to 9.6	95
1	Cluster 98: 2/2 pixels shown, logFC 1.4 to 1.5, log10(p) 12.7 to 15.5	98
1	Cluster 100: 130/130 pixels shown, logFC -1.6 to 0.9, log10(p) 0.0 to 3.9	100
1	Cluster 105: 4/4 pixels shown, logFC 1.1 to 1.4, log10(p) 8.5 to 10.4	105
1	Cluster 111: 9/9 pixels shown, logFC -1.3 to -0.8, log10(p) 6.3 to 9.5	111
1	Cluster 116: 2/2 pixels shown, logFC -0.6 to -0.5, log10(p) 5.6 to 9.4	116
1	Cluster 125: 7/7 pixels shown, logFC 0.7 to 1.4, log10(p) 3.8 to 7.6	125
1	Cluster 126: 23/23 pixels shown, logFC -1.5 to 0.2, log10(p) 0.0 to 1.5	126
1	Cluster 140: 3/3 pixels shown, logFC 0.6 to 0.9, log10(p) 9.2 to 12.6	140
1	Cluster 145: 21/21 pixels shown, logFC 0.4 to 1.3, log10(p) 3.3 to 6.4	145
1	Cluster 146: 12/12 pixels shown, logFC -1.1 to 0.1, log10(p) 0.0 to 1.3	146
1	Cluster 148: 12/69 pixels shown, logFC -0.4 to 0.4, log10(p) 0.0 to 3.5	148
1	Cluster 149: 2/2 pixels shown, logFC 1.1 to 2.2, log10(p) 1.5 to 2.4	149
1	Cluster 152: 6/6 pixels shown, logFC -1.6 to -1.2, log10(p) 16.2 to 19.3	152
1	Cluster 165: 6/556 pixels shown, logFC -1.3 to 1.1, log10(p) 0.0 to 2.8	165
1	Cluster 167: 46/46 pixels shown, logFC -0.6 to 0.1, log10(p) 0.0 to 2.6	167
1	Cluster 189: 3/3 pixels shown, logFC -0.7 to -0.6, log10(p) 6.1 to 9.2	189
1	Cluster 192: 2/2 pixels shown, logFC -1.8 to -1.3, log10(p) 13.2 to 14.2	192
1	Cluster 193: 5/5 pixels shown, logFC 0.7 to 1.6, log10(p) 0.6 to 3.1	193
1	Cluster 194: 3/3 pixels shown, logFC -0.5 to -0.3, log10(p) 3.4 to 5.0	194
1	Cluster 199: 256/312 pixels shown, logFC -0.8 to 0.7, log10(p) 0.0 to 1.8	199
1	Cluster 202: 1/17 pixels shown, logFC 0.4 to 0.9, log10(p) 3.2 to 5.7	202
1	Cluster 211: 4/4 pixels shown, logFC -0.6 to -0.4, log10(p) 3.3 to 5.7	211
1	Cluster 214: 9/9 pixels shown, logFC 0.4 to 2.6, log10(p) 0.2 to 1.8	214
1	Cluster 234: 9/9 pixels shown, logFC -1.0 to -0.1, log10(p) 0.1 to 2.3	234
1	Cluster 236: 22/22 pixels shown, logFC -0.9 to -0.2, log10(p) 0.2 to 1.5	236
1	Cluster 244: 58/58 pixels shown, logFC 0.3 to 1.2, log10(p) 0.6 to 4.0	244
1	Cluster 257: 5/5 pixels shown, logFC 0.4 to 1.3, log10(p) 0.7 to 2.5	257
1	Cluster 258: 3/3 pixels shown, logFC -1.0 to -0.7, log10(p) 2.8 to 5.9	258
1	Cluster 265: 24/24 pixels shown, logFC -0.1 to 1.1, log10(p) 0.1 to 3.5	265
1	Cluster 271: 3/3 pixels shown, logFC 0.5 to 0.6, log10(p) 4.3 to 7.2	271
1	Cluster 273: 11/17 pixels shown, logFC -1.1 to 0.0, log10(p) 0.1 to 2.5	273
1	Cluster 295: 5/5 pixels shown, logFC -0.8 to -0.3, log10(p) 0.3 to 1.0	295
1	Cluster 298: 2/9 pixels shown, logFC 0.5 to 1.4, log10(p) 0.4 to 1.2	298
1	Cluster 300: 5/5 pixels shown, logFC -1.2 to -0.7, log10(p) 7.4 to 11.3	300
1	Cluster 301: 7/7 pixels shown, logFC -1.2 to -0.6, log10(p) 1.6 to 5.6	301
1	Cluster 309: 6/6 pixels shown, logFC 0.4 to 0.8, log10(p) 5.3 to 8.8	309
1	Cluster 315: 3/3 pixels shown, logFC -0.9 to -0.9, log10(p) 10.4 to 12.6	315
1	Cluster 318: 2/2 pixels shown, logFC -1.8 to -0.9, log10(p) 2.3 to 2.8	318
1	Cluster 319: 11/11 pixels shown, logFC 0.2 to 1.0, log10(p) 0.4 to 1.9	319
1	Cluster 320: 3/3 pixels shown, logFC -0.8 to -0.7, log10(p) 3.7 to 3.9	320
1	Cluster 328: 6/7 pixels shown, logFC -1.5 to -0.2, log10(p) 0.1 to 1.1	328
1	Cluster 348: 39/39 pixels shown, logFC -0.7 to 0.3, log10(p) 0.0 to 1.6	348
1	Cluster 359: 16/16 pixels shown, logFC -0.9 to -0.4, log10(p) 2.2 to 4.9	359
1	Cluster 372: 3/3 pixels shown, logFC 0.4 to 0.7, log10(p) 5.1 to 6.8	372
1	Cluster 375: 4/6 pixels shown, logFC 0.5 to 0.8, log10(p) 3.5 to 6.1	375
1	Cluster 380: 4/4 pixels shown, logFC -0.7 to -0.5, log10(p) 4.8 to 6.8	380
1	Cluster 388: 1/1 pixels shown, logFC -0.7 to -0.7, log10(p) 10.2 to 10.2	388
1	Cluster 419: 1/1 pixels shown, logFC -1.2 to -1.2, log10(p) 7.1 to 7.1	419
1	Cluster 447: 3/3 pixels shown, logFC -0.6 to -0.5, log10(p) 3.6 to 4.9	447
1	Cluster 466: 3/3 pixels shown, logFC -0.9 to -0.6, log10(p) 1.2 to 1.6	466
1	Cluster 478: 2/2 pixels shown, logFC -0.4 to -0.4, log10(p) 3.8 to 5.3	478
1	Cluster 484: 1/1 pixels shown, logFC -1.1 to -1.1, log10(p) 16.1 to 16.1	484
1	Cluster 498: 1/1 pixels shown, logFC -1.0 to -1.0, log10(p) 10.3 to 10.3	498
1	Cluster 507: 20/20 pixels shown, logFC -0.2 to 1.0, log10(p) 0.1 to 2.3	507
1	Cluster 524: 40/40 pixels shown, logFC -0.9 to -0.2, log10(p) 0.6 to 3.4	524
1	Cluster 548: 2/2 pixels shown, logFC 0.9 to 1.2, log10(p) 1.0 to 1.6	548
1	Cluster 550: 3/3 pixels shown, logFC 1.2 to 1.9, log10(p) 1.1 to 1.8	550
1	Cluster 562: 1/1 pixels shown, logFC 1.9 to 1.9, log10(p) 1.7 to 1.7	562
1	Cluster 585: 1/1 pixels shown, logFC -1.3 to -1.3, log10(p) 11.7 to 11.7	585
1	Cluster 588: 1/1 pixels shown, logFC 4.6 to 4.6, log10(p) 3.0 to 3.0	588
1	Cluster 602: 6/6 pixels shown, logFC 0.4 to 0.7, log10(p) 0.7 to 2.1	602
1	Cluster 603: 3/3 pixels shown, logFC 0.5 to 1.0, log10(p) 0.5 to 1.3	603
1	Cluster 619: 30/207 pixels shown, logFC -0.4 to 0.9, log10(p) 0.0 to 2.5	619
1	Cluster 624: 2/2 pixels shown, logFC -0.9 to -0.8, log10(p) 5.7 to 6.6	624
1	Cluster 639: 8/8 pixels shown, logFC 0.3 to 0.5, log10(p) 1.8 to 3.1	639
1	Cluster 642: 1/1 pixels shown, logFC 0.4 to 0.4, log10(p) 5.4 to 5.4	642
1	Cluster 649: 5/5 pixels shown, logFC -1.1 to -0.4, log10(p) 0.3 to 0.7	649
1	Cluster 683: 6/6 pixels shown, logFC -0.5 to -0.2, log10(p) 0.1 to 0.8	683
1	Cluster 688: 1/1 pixels shown, logFC -1.2 to -1.2, log10(p) 2.1 to 2.1	688
1	Cluster 691: 5/5 pixels shown, logFC -0.8 to -0.0, log10(p) 0.0 to 1.3	691
1	Cluster 697: 21/21 pixels shown, logFC -0.5 to -0.2, log10(p) 0.5 to 2.6	697
1	Cluster 700: 4/4 pixels shown, logFC -0.8 to -0.6, log10(p) 4.3 to 6.3	700
1	Cluster 705: 3/3 pixels shown, logFC -0.7 to -0.6, log10(p) 3.5 to 3.9	705
1	Cluster 715: 8/8 pixels shown, logFC -1.8 to 0.0, log10(p) 0.0 to 1.2	715
1	Cluster 732: 7/7 pixels shown, logFC -0.9 to -0.4, log10(p) 0.7 to 1.8	732
1	Cluster 742: 1/1 pixels shown, logFC -1.0 to -1.0, log10(p) 1.7 to 1.7	742
